3.350000000000000200e-01,1.216730226990859592e+04,7.199937201826034288e+04
3.400000000000000244e-01,1.216710770826756197e+04,7.199057451032852987e+04
3.449999999999999734e-01,1.216691299015572804e+04,7.198177753023273544e+04
3.499999999999999778e-01,1.216671811521922609e+04,7.197298107811532100e+04
3.549999999999999822e-01,1.216652308310417902e+04,7.196418515411863336e+04
3.599999999999999867e-01,1.216632789345672791e+04,7.195538975838513579e+04
3.649999999999999911e-01,1.216613254592300473e+04,7.194659489105718967e+04
3.699999999999999956e-01,1.216593704014913237e+04,7.193780055227715638e+04
3.750000000000000000e-01,1.216574137578124100e+04,7.192900674218741187e+04
3.800000000000000044e-01,1.216554555246546988e+04,7.192021346093039028e+04
3.850000000000000089e-01,1.216534956984794189e+04,7.191142070864842390e+04
3.900000000000000133e-01,1.216515342757479448e+04,7.190262848548393231e+04
3.950000000000000178e-01,1.216495712529215052e+04,7.189383679157926235e+04
4.000000000000000222e-01,1.216476066264614747e+04,7.188504562707683363e+04
4.050000000000000266e-01,1.216456403928291365e+04,7.187625499211903661e+04
4.099999999999999756e-01,1.216436725484857743e+04,7.186746488684823271e+04
4.149999999999999800e-01,1.216417030898927442e+04,7.185867531140679785e+04
4.199999999999999845e-01,1.216397320135113114e+04,7.184988626593715162e+04
4.249999999999999889e-01,1.216377593158027958e+04,7.184109775058164087e+04
4.299999999999999933e-01,1.216357849932285535e+04,7.183230976548268518e+04
4.349999999999999978e-01,1.216338090422498499e+04,7.182352231078267505e+04
4.400000000000000022e-01,1.216318314593279138e+04,7.181473538662391366e+04
4.450000000000000067e-01,1.216298522409242105e+04,7.180594899314887880e+04
4.500000000000000111e-01,1.216278713834999144e+04,7.179716313049990276e+04
4.550000000000000155e-01,1.216258888835164544e+04,7.178837779881943425e+04
4.600000000000000200e-01,1.216239047374350048e+04,7.177959299824976188e+04
4.650000000000000244e-01,1.216219189417169764e+04,7.177080872893334890e+04
4.699999999999999734e-01,1.216199314928236163e+04,7.176202499101254216e+04
4.749999999999999778e-01,1.216179423872162988e+04,7.175324178462973214e+04
4.799999999999999822e-01,1.216159516213562347e+04,7.174445910992729478e+04
4.849999999999999867e-01,1.216139591917047983e+04,7.173567696704764967e+04
4.899999999999999911e-01,1.216119650947233094e+04,7.172689535613315820e+04
4.949999999999999956e-01,1.216099693268730516e+04,7.171811427732618176e+04
5.000000000000000000e-01,1.216079718846153082e+04,7.170933373076913995e+04
5.050000000000000044e-01,1.216059727644114537e+04,7.170055371660442324e+04
5.100000000000000089e-01,1.216039719627227169e+04,7.169177423497440759e+04
5.150000000000000133e-01,1.216019694760104539e+04,7.168299528602143982e+04
5.200000000000000178e-01,1.215999653007359484e+04,7.167421686988792499e+04
5.250000000000000222e-01,1.215979594333605019e+04,7.166543898671625357e+04
5.300000000000000266e-01,1.215959518703454705e+04,7.165666163664884516e+04
5.350000000000000311e-01,1.215939426081521378e+04,7.164788481982804660e+04
5.400000000000000355e-01,1.215919316432417691e+04,7.163910853639621928e+04
5.450000000000000400e-01,1.215899189720757204e+04,7.163033278649579734e+04
5.500000000000000444e-01,1.215879045911153298e+04,7.162155757026915671e+04
5.550000000000000488e-01,1.215858884968218081e+04,7.161278288785865880e+04
5.600000000000000533e-01,1.215838706856565295e+04,7.160400873940667952e+04
5.649999999999999467e-01,1.215818511540808322e+04,7.159523512505566760e+04
5.699999999999999512e-01,1.215798298985559086e+04,7.158646204494792619e+04
5.749999999999999556e-01,1.215778069155431876e+04,7.157768949922587490e+04
5.799999999999999600e-01,1.215757822015039346e+04,7.156891748803193332e+04
5.849999999999999645e-01,1.215737557528994330e+04,7.156014601150841918e+04
5.899999999999999689e-01,1.215717275661910207e+04,7.155137506979776663e+04
5.949999999999999734e-01,1.215696976378399631e+04,7.154260466304233705e+04
5.999999999999999778e-01,1.215676659643076346e+04,7.153383479138453549e+04
6.049999999999999822e-01,1.215656325420553003e+04,7.152506545496673789e+04
6.099999999999999867e-01,1.215635973675442438e+04,7.151629665393130563e+04
6.149999999999999911e-01,1.215615604372358212e+04,7.150752838842064375e+04
6.199999999999999956e-01,1.215595217475913159e+04,7.149876065857714275e+04
6.250000000000000000e-01,1.215574812950720479e+04,7.148999346454319311e+04
6.300000000000000044e-01,1.215554390761393006e+04,7.148122680646114168e+04
6.350000000000000089e-01,1.215533950872544665e+04,7.147246068447343714e+04
6.400000000000000133e-01,1.215513493248787199e+04,7.146369509872239723e+04
6.450000000000000178e-01,1.215493017854734535e+04,7.145493004935042700e+04
6.500000000000000222e-01,1.215472524654999143e+04,7.144616553649991693e+04
6.550000000000000266e-01,1.215452013614195130e+04,7.143740156031327206e+04
6.600000000000000311e-01,1.215431484696934785e+04,7.142863812093283923e+04
6.650000000000000355e-01,1.215410937867831308e+04,7.141987521850103803e+04
6.700000000000000400e-01,1.215390373091497895e+04,7.141111285316022986e+04
6.750000000000000444e-01,1.215369790332547564e+04,7.140235102505281975e+04
6.800000000000000488e-01,1.215349189555593330e+04,7.139358973432116909e+04
6.850000000000000533e-01,1.215328570725248028e+04,7.138482898110765382e+04
6.899999999999999467e-01,1.215307933806125584e+04,7.137606876555469353e+04
6.949999999999999512e-01,1.215287278762838105e+04,7.136730908780464961e+04
6.999999999999999556e-01,1.215266605559999152e+04,7.135854994799991255e+04
7.049999999999999600e-01,1.215245914162221925e+04,7.134979134628287284e+04
7.099999999999999645e-01,1.215225204534119439e+04,7.134103328279592097e+04
7.149999999999999689e-01,1.215204476640304529e+04,7.133227575768143288e+04
7.199999999999999734e-01,1.215183730445390393e+04,7.132351877108178451e+04
7.249999999999999778e-01,1.215162965913989683e+04,7.131476232313933724e+04
7.299999999999999822e-01,1.215142183010716144e+04,7.130600641399653978e+04
7.349999999999999867e-01,1.215121381700182974e+04,7.129725104379573895e+04
7.399999999999999911e-01,1.215100561947002643e+04,7.128849621267931070e+04
7.449999999999999956e-01,1.215079723715788168e+04,7.127974192078964552e+04
7.500000000000000000e-01,1.215058866971153293e+04,7.127098816826916300e+04
7.550000000000000044e-01,1.215037991677710306e+04,7.126223495526019542e+04
7.600000000000000089e-01,1.215017097800073498e+04,7.125348228190517693e+04
7.650000000000000133e-01,1.214996185302854428e+04,7.124473014834642527e+04
7.700000000000000178e-01,1.214975254150667024e+04,7.123597855472638912e+04
7.750000000000000222e-01,1.214954304308124119e+04,7.122722750118741533e+04
7.800000000000000266e-01,1.214933335739839640e+04,7.121847698787193804e+04
7.850000000000000311e-01,1.214912348410424966e+04,7.120972701492227498e+04
7.900000000000000355e-01,1.214891342284494931e+04,7.120097758248086029e+04
7.950000000000000400e-01,1.214870317326661279e+04,7.119222869069005537e+04
8.000000000000000444e-01,1.214849273501537937e+04,7.118348033969223616e+04
8.050000000000000488e-01,1.214828210773737555e+04,7.117473252962980769e+04
8.100000000000000533e-01,1.214807129107872970e+04,7.116598526064514590e+04
8.149999999999999467e-01,1.214786028468558652e+04,7.115723853288068494e+04
8.199999999999999512e-01,1.214764908820405253e+04,7.114849234647869889e+04
8.249999999999999556e-01,1.214743770128028154e+04,7.113974670158165100e+04
8.299999999999999600e-01,1.214722612356039463e+04,7.113100159833193175e+04
8.349999999999999645e-01,1.214701435469052012e+04,7.112225703687188798e+04
8.399999999999999689e-01,1.214680239431679729e+04,7.111351301734395383e+04
8.449999999999999734e-01,1.214659024208534356e+04,7.110476953989043250e+04
8.499999999999999778e-01,1.214637789764230183e+04,7.109602660465377267e+04
8.549999999999999822e-01,1.214616536063379863e+04,7.108728421177635028e+04
8.599999999999999867e-01,1.214595263070596229e+04,7.107854236140054127e+04
8.649999999999999911e-01,1.214573970750492845e+04,7.106980105366873613e+04
8.699999999999999956e-01,1.214552659067682544e+04,7.106106028872331080e+04
8.750000000000000000e-01,1.214531327986778342e+04,7.105232006670667033e+04
8.800000000000000044e-01,1.214509977472393075e+04,7.104358038776116155e+04
8.850000000000000089e-01,1.214488607489140850e+04,7.103484125202921859e+04
8.900000000000000133e-01,1.214467218001633591e+04,7.102610265965317376e+04
8.950000000000000178e-01,1.214445808974484680e+04,7.101736461077543208e+04
9.000000000000000222e-01,1.214424380372306950e+04,7.100862710553838406e+04
9.050000000000000266e-01,1.214402932159714328e+04,7.099989014408442017e+04
9.100000000000000311e-01,1.214381464301319465e+04,7.099115372655593092e+04
9.150000000000000355e-01,1.214359976761735379e+04,7.098241785309529223e+04
9.200000000000000400e-01,1.214338469505574722e+04,7.097368252384486550e+04
9.250000000000000444e-01,1.214316942497451419e+04,7.096494773894705577e+04
9.300000000000000488e-01,1.214295395701977941e+04,7.095621349854423897e+04
9.350000000000000533e-01,1.214273829083767305e+04,7.094747980277882016e+04
9.399999999999999467e-01,1.214252242607433254e+04,7.093874665179317526e+04
9.449999999999999512e-01,1.214230636237587896e+04,7.093001404572965112e+04
9.499999999999999556e-01,1.214209009938845702e+04,7.092128198473069642e+04
9.549999999999999600e-01,1.214187363675818051e+04,7.091255046893864346e+04
9.599999999999999645e-01,1.214165697413119415e+04,7.090381949849592638e+04
9.649999999999999689e-01,1.214144011115362082e+04,7.089508907354489202e+04
9.699999999999999734e-01,1.214122304747159433e+04,7.088635919422793086e+04
9.749999999999999778e-01,1.214100578273124484e+04,7.087762986068744794e+04
9.799999999999999822e-01,1.214078831657869887e+04,7.086890107306577556e+04
9.849999999999999867e-01,1.214057064866009932e+04,7.086017283150536241e+04
9.899999999999999911e-01,1.214035277862156363e+04,7.085144513614855532e+04
9.949999999999999956e-01,1.214013470610922923e+04,7.084271798713774479e+04
1.000000000000000000e+00,1.213991643076922264e+04,7.083399138461532129e+04
1.004999999999999893e+00,1.213969795224768313e+04,7.082526532872366079e+04
1.010000000000000009e+00,1.213947927019073541e+04,7.081653981960518286e+04
1.014999999999999902e+00,1.213926038424450780e+04,7.080781485740220523e+04
1.020000000000000018e+00,1.213904129405513231e+04,7.079909044225716207e+04
1.024999999999999911e+00,1.213882199926874455e+04,7.079036657431242929e+04
1.030000000000000027e+00,1.213860249953147104e+04,7.078164325371039740e+04
1.034999999999999920e+00,1.213838279448944559e+04,7.077292048059344233e+04
1.040000000000000036e+00,1.213816288378879472e+04,7.076419825510395458e+04
1.044999999999999929e+00,1.213794276707565223e+04,7.075547657738428097e+04
1.050000000000000044e+00,1.213772244399614647e+04,7.074675544757684111e+04
1.054999999999999938e+00,1.213750191419641305e+04,7.073803486582405458e+04
1.060000000000000053e+00,1.213728117732258033e+04,7.072931483226825367e+04
1.064999999999999947e+00,1.213706023302077483e+04,7.072059534705182887e+04
1.070000000000000062e+00,1.213683908093713399e+04,7.071187641031717067e+04
1.074999999999999956e+00,1.213661772071778250e+04,7.070315802220666956e+04
1.080000000000000071e+00,1.213639615200885237e+04,7.069444018286268692e+04
1.084999999999999964e+00,1.213617437445648284e+04,7.068572289242767147e+04
1.090000000000000080e+00,1.213595238770679498e+04,7.067700615104394092e+04
1.094999999999999973e+00,1.213573019140592260e+04,7.066828995885390032e+04
1.100000000000000089e+00,1.213550778519999221e+04,7.065957431599992560e+04
1.104999999999999982e+00,1.213528516873514309e+04,7.065085922262442182e+04
1.110000000000000098e+00,1.213506234165750357e+04,7.064214467886979401e+04
1.114999999999999991e+00,1.213483930361319653e+04,7.063343068487834535e+04
1.120000000000000107e+00,1.213461605424836307e+04,7.062471724079253909e+04
1.125000000000000000e+00,1.213439259320912606e+04,7.061600434675472206e+04
1.129999999999999893e+00,1.213416892014162659e+04,7.060729200290732842e+04
1.135000000000000009e+00,1.213394503469198571e+04,7.059858020939267590e+04
1.139999999999999902e+00,1.213372093650633360e+04,7.058986896635318408e+04
1.145000000000000018e+00,1.213349662523080406e+04,7.058115827393118525e+04
1.149999999999999911e+00,1.213327210051153270e+04,7.057244813226917177e+04
1.155000000000000027e+00,1.213304736199464605e+04,7.056373854150944680e+04
1.159999999999999920e+00,1.213282240932627246e+04,7.055502950179440086e+04
1.165000000000000036e+00,1.213259724215254573e+04,7.054632101326643897e+04
1.169999999999999929e+00,1.213237186011959238e+04,7.053761307606793707e+04
1.175000000000000044e+00,1.213214626287355350e+04,7.052890569034128566e+04
1.179999999999999938e+00,1.213192045006054832e+04,7.052019885622886068e+04
1.185000000000000053e+00,1.213169442132671429e+04,7.051149257387306716e+04
1.189999999999999947e+00,1.213146817631817794e+04,7.050278684341625194e+04
1.195000000000000062e+00,1.213124171468107670e+04,7.049408166500083462e+04
1.199999999999999956e+00,1.213101503606153165e+04,7.048537703876916203e+04
1.205000000000000071e+00,1.213078814010568385e+04,7.047667296486368286e+04
1.209999999999999964e+00,1.213056102645965439e+04,7.046796944342670031e+04
1.215000000000000080e+00,1.213033369476958615e+04,7.045926647460067761e+04
1.219999999999999973e+00,1.213010614468159474e+04,7.045056405852793250e+04
1.225000000000000089e+00,1.212987837584182125e+04,7.044186219535091368e+04
1.229999999999999982e+00,1.212965038789639402e+04,7.043316088521193888e+04
1.235000000000000098e+00,1.212942218049144685e+04,7.042446012825344224e+04
1.239999999999999991e+00,1.212919375327310263e+04,7.041575992461778515e+04
1.245000000000000107e+00,1.212896510588749879e+04,7.040706027444735810e+04
1.250000000000000000e+00,1.212873623798076187e+04,7.039836117788455158e+04
1.254999999999999893e+00,1.212850714919902930e+04,7.038966263507175609e+04
1.260000000000000009e+00,1.212827783918842397e+04,7.038096464615131845e+04
1.264999999999999902e+00,1.212804830759508332e+04,7.037226721126567281e+04
1.270000000000000018e+00,1.212781855406513205e+04,7.036357033055716602e+04
1.274999999999999911e+00,1.212758857824470761e+04,7.035487400416821765e+04
1.280000000000000027e+00,1.212735837977993287e+04,7.034617823224116000e+04
1.284999999999999920e+00,1.212712795831694530e+04,7.033748301491844177e+04
1.290000000000000036e+00,1.212689731350187321e+04,7.032878835234240978e+04
1.294999999999999929e+00,1.212666644498084497e+04,7.032009424465543998e+04
1.300000000000000044e+00,1.212643535239999437e+04,7.031140069199993741e+04
1.304999999999999938e+00,1.212620403540545158e+04,7.030270769451829256e+04
1.310000000000000053e+00,1.212597249364335039e+04,7.029401525235286681e+04
1.314999999999999947e+00,1.212574072675981733e+04,7.028532336564606521e+04
1.320000000000000062e+00,1.212550873440098076e+04,7.027663203454024915e+04
1.324999999999999956e+00,1.212527651621297628e+04,7.026794125917782367e+04
1.330000000000000071e+00,1.212504407184193224e+04,7.025925103970116470e+04
1.334999999999999964e+00,1.212481140093398426e+04,7.025056137625266274e+04
1.340000000000000080e+00,1.212457850313525887e+04,7.024187226897473738e+04
1.344999999999999973e+00,1.212434537809188259e+04,7.023318371800964815e+04
1.350000000000000089e+00,1.212411202544999469e+04,7.022449572349994560e+04
1.354999999999999982e+00,1.212387844485572350e+04,7.021580828558791836e+04
1.360000000000000098e+00,1.212364463595519373e+04,7.020712140441594238e+04
1.364999999999999991e+00,1.212341059839454465e+04,7.019843508012645179e+04
1.370000000000000107e+00,1.212317633181990095e+04,7.018974931286177889e+04
1.375000000000000000e+00,1.212294183587739826e+04,7.018106410276437236e+04
1.379999999999999893e+00,1.212270711021316492e+04,7.017237944997656450e+04
1.385000000000000009e+00,1.212247215447333110e+04,7.016369535464076034e+04
1.389999999999999902e+00,1.212223696830402514e+04,7.015501181689932127e+04
1.395000000000000018e+00,1.212200155135138448e+04,7.014632883689468144e+04
1.399999999999999911e+00,1.212176590326153382e+04,7.013764641476917313e+04
1.405000000000000027e+00,1.212153002368060879e+04,7.012896455066521594e+04
1.409999999999999920e+00,1.212129391225473228e+04,7.012028324472517124e+04
1.415000000000000036e+00,1.212105756863004717e+04,7.011160249709145864e+04
1.419999999999999929e+00,1.212082099245267273e+04,7.010292230790641042e+04
1.425000000000000044e+00,1.212058418336874274e+04,7.009424267731244618e+04
1.429999999999999938e+00,1.212034714102439466e+04,7.008556360545195639e+04
1.435000000000000053e+00,1.212010986506575318e+04,7.007688509246728790e+04
1.439999999999999947e+00,1.211987235513894848e+04,7.006820713850086031e+04
1.445000000000000062e+00,1.211963461089011253e+04,7.005952974369504955e+04
1.449999999999999956e+00,1.211939663196537913e+04,7.005085290819224610e+04
1.455000000000000071e+00,1.211915841801087845e+04,7.004217663213484047e+04
1.459999999999999964e+00,1.211891996867273338e+04,7.003350091566516494e+04
1.465000000000000080e+00,1.211868128359708680e+04,7.002482575892568275e+04
1.469999999999999973e+00,1.211844236243005798e+04,7.001615116205872619e+04
1.475000000000000089e+00,1.211820320481778253e+04,7.000747712520667119e+04
1.479999999999999982e+00,1.211796381040639426e+04,6.999880364851195191e+04
1.485000000000000098e+00,1.211772417884202332e+04,6.999013073211690062e+04
1.489999999999999991e+00,1.211748430977079443e+04,6.998145837616393692e+04
1.495000000000000107e+00,1.211724420283884683e+04,6.997278658079545130e+04
1.500000000000000000e+00,1.211700385769230343e+04,6.996411534615380515e+04
1.504999999999999893e+00,1.211676327397729983e+04,6.995544467238137440e+04
1.510000000000000009e+00,1.211652245133996439e+04,6.994677455962056410e+04
1.514999999999999902e+00,1.211628138942642909e+04,6.993810500801375019e+04
1.520000000000000018e+00,1.211604008788282772e+04,6.992943601770333771e+04
1.524999999999999911e+00,1.211579854635528318e+04,6.992076758883168804e+04
1.530000000000000027e+00,1.211555676448993108e+04,6.991209972154116258e+04
1.534999999999999920e+00,1.211531474193290524e+04,6.990343241597419546e+04
1.540000000000000036e+00,1.211507247833033762e+04,6.989476567227319174e+04
1.544999999999999929e+00,1.211482997332834566e+04,6.988609949058044003e+04
1.550000000000000044e+00,1.211458722657307226e+04,6.987743387103840359e+04
1.554999999999999938e+00,1.211434423771064576e+04,6.986876881378944381e+04
1.560000000000000053e+00,1.211410100638719450e+04,6.986010431897593662e+04
1.564999999999999947e+00,1.211385753224885411e+04,6.985144038674028707e+04
1.570000000000000062e+00,1.211361381494174748e+04,6.984277701722485654e+04
1.574999999999999956e+00,1.211336985411201385e+04,6.983411421057206462e+04
1.580000000000000071e+00,1.211312564940577977e+04,6.982545196692425816e+04
1.584999999999999964e+00,1.211288120046917538e+04,6.981679028642381309e+04
1.590000000000000080e+00,1.211263650694833450e+04,6.980812916921317810e+04
1.594999999999999973e+00,1.211239156848938364e+04,6.979946861543467094e+04
1.600000000000000089e+00,1.211214638473845662e+04,6.979080862523072574e+04
1.604999999999999982e+00,1.211190095534168540e+04,6.978214919874368934e+04
1.610000000000000098e+00,1.211165527994519471e+04,6.977349033611593768e+04
1.614999999999999991e+00,1.211140935819512197e+04,6.976483203748991946e+04
1.620000000000000107e+00,1.211116318973759553e+04,6.975617430300795240e+04
1.625000000000000000e+00,1.211091677421874556e+04,6.974751713281244156e+04
1.629999999999999893e+00,1.211067011128470403e+04,6.973886052704579197e+04
1.635000000000000009e+00,1.211042320058159748e+04,6.973020448585037957e+04
1.639999999999999902e+00,1.211017604175556517e+04,6.972154900936856575e+04
1.645000000000000018e+00,1.210992863445273179e+04,6.971289409774275555e+04
1.649999999999999911e+00,1.210968097831922751e+04,6.970423975111533946e+04
1.655000000000000027e+00,1.210943307300118613e+04,6.969558596962869342e+04
1.659999999999999920e+00,1.210918491814473236e+04,6.968693275342517882e+04
1.665000000000000036e+00,1.210893651339600910e+04,6.967828010264721524e+04
1.669999999999999929e+00,1.210868785840113378e+04,6.966962801743717864e+04
1.675000000000000044e+00,1.210843895280624383e+04,6.966097649793745950e+04
1.679999999999999938e+00,1.210818979625747306e+04,6.965232554429041920e+04
1.685000000000000053e+00,1.210794038840094618e+04,6.964367515663844824e+04
1.689999999999999947e+00,1.210769072888279698e+04,6.963502533512393711e+04
1.695000000000000062e+00,1.210744081734915380e+04,6.962637607988930540e+04
1.699999999999999956e+00,1.210719065344615228e+04,6.961772739107688540e+04
1.705000000000000071e+00,1.210694023681991712e+04,6.960907926882908214e+04
1.709999999999999964e+00,1.210668956711657847e+04,6.960043171328824246e+04
1.715000000000000080e+00,1.210643864398227743e+04,6.959178472459682962e+04
1.719999999999999973e+00,1.210618746706313686e+04,6.958313830289717589e+04
1.725000000000000089e+00,1.210593603600528331e+04,6.957449244833167177e+04
1.729999999999999982e+00,1.210568435045485785e+04,6.956584716104273684e+04
1.735000000000000098e+00,1.210543241005798336e+04,6.955720244117267430e+04
1.739999999999999991e+00,1.210518021446079365e+04,6.954855828886394738e+04
1.745000000000000107e+00,1.210492776330942070e+04,6.953991470425890293e+04
1.750000000000000000e+00,1.210467505624999467e+04,6.953127168749994598e+04
1.754999999999999893e+00,1.210442209292864572e+04,6.952262923872945248e+04
1.760000000000000009e+00,1.210416887299150585e+04,6.951398735808981291e+04
1.764999999999999902e+00,1.210391539608469975e+04,6.950534604572337412e+04
1.770000000000000018e+00,1.210366166185436487e+04,6.949670530177255569e+04
1.774999999999999911e+00,1.210340766994662772e+04,6.948806512637974811e+04
1.780000000000000027e+00,1.210315342000762757e+04,6.947942551968735643e+04
1.784999999999999920e+00,1.210289891168348186e+04,6.947078648183768382e+04
1.790000000000000036e+00,1.210264414462033710e+04,6.946214801297319354e+04
1.794999999999999929e+00,1.210238911846430710e+04,6.945351011323621788e+04
1.800000000000000044e+00,1.210213383286153839e+04,6.944487278276919096e+04
1.804999999999999938e+00,1.210187828745814841e+04,6.943623602171445964e+04
1.810000000000000053e+00,1.210162248190026912e+04,6.942759983021438529e+04
1.814999999999999947e+00,1.210136641583404526e+04,6.941896420841144572e+04
1.820000000000000062e+00,1.210111008890559606e+04,6.941032915644794411e+04
1.824999999999999956e+00,1.210085350076105533e+04,6.940169467446630006e+04
1.830000000000000071e+00,1.210059665104654960e+04,6.939306076260887494e+04
1.834999999999999964e+00,1.210033953940821448e+04,6.938442742101804470e+04
1.840000000000000080e+00,1.210008216549218196e+04,6.937579464983627258e+04
1.844999999999999973e+00,1.209982452894457856e+04,6.936716244920584722e+04
1.850000000000000089e+00,1.209956662941153445e+04,6.935853081926918821e+04
1.854999999999999982e+00,1.209930846653918343e+04,6.934989976016867149e+04
1.860000000000000098e+00,1.209905003997365748e+04,6.934126927204671665e+04
1.864999999999999991e+00,1.209879134936108312e+04,6.933263935504567053e+04
1.870000000000000107e+00,1.209853239434759416e+04,6.932401000930793816e+04
1.875000000000000000e+00,1.209827317457932259e+04,6.931538123497591005e+04
1.879999999999999893e+00,1.209801368970239855e+04,6.930675303219194757e+04
1.885000000000000009e+00,1.209775393936294677e+04,6.929812540109845577e+04
1.889999999999999902e+00,1.209749392320710467e+04,6.928949834183779603e+04
1.895000000000000018e+00,1.209723364088100061e+04,6.928087185455237341e+04
1.899999999999999911e+00,1.209697309203076475e+04,6.927224593938456383e+04
1.905000000000000027e+00,1.209671227630253088e+04,6.926362059647675778e+04
1.909999999999999920e+00,1.209645119334242736e+04,6.925499582597133121e+04
1.915000000000000036e+00,1.209618984279658252e+04,6.924637162801068916e+04
1.919999999999999929e+00,1.209592822431113746e+04,6.923774800273719302e+04
1.925000000000000044e+00,1.209566633753220958e+04,6.922912495029323327e+04
1.929999999999999938e+00,1.209540418210593634e+04,6.922050247082118585e+04
1.935000000000000053e+00,1.209514175767844608e+04,6.921188056446345581e+04
